SITE2021,Site2021_2,Occupancy,HighestSig,LastSurvey,Site2021NA,SITE2021_3,Site2021_1,Occupancy2021,HighestS_1,LastSurv_1,Site2021_4,Shape_Leng,Shape_Area,TalID,ShapeInd,JulyMax,JanMin,PrcpAnn,PrcpSeas,AET,PET,CWD,HeatLoad,Elev,Slope,Rugged,TPI990m,PTalus
595,595,UNOCCUPIED,OH,2019,Site2021_595,595,595,UNOCCUPIED,OH,2019,Site2021_595,190,975,229853,1.521217461,27.05999947,-7.579999924,255.7590027,0.384757996,286.5299988,486.4670105,199.9380035,0.896241009,1812,8.984880447,9.35793E-05,11.46829987,0.0241913
211,211,UNOCCUPIED,OH,2015,Site2021_211,211,211,UNOCCUPIED,OH,2015,Site2021_211,200,1525,174403,1.280368799,27.19000053,-7.050000191,288.5889893,0.389811009,322.2330017,480.0450134,157.8119965,0.884625018,1849,13.65999966,0.00021944,-7.244827938,0.00828262
295,295,UNOCCUPIED,OH,2015,Site2021_295,295,295,UNOCCUPIED,OH,2015,Site2021_295,200,1025,210658,1.561737619,26.48999977,-7.449999809,319.9559937,0.40952301,273.9039917,501.1529907,226.2811951,0.966186583,1871.6,7.71639595,4.59314E-05,-29.43510017,0.0154794
320,320,UNOCCUPIED,OH,2019,Site2021_320,320,320,UNOCCUPIED,OH,2019,Site2021_320,200,750,130576,1.825741858,25.92000008,-7.769999981,331.2529907,0.40949899,243.7109985,471.7290039,228.0180054,0.923560023,2049,10.39939976,0.000113368,13.5951004,0.00767657
650,650,UNOCCUPIED,OH,2015,Site2021_650,650,650,UNOCCUPIED,OH,2015,Site2021_650,200,1050,218800,1.5430335,26.95000076,-6.980000019,314.2279968,0.413181007,265.6690063,474.9833984,209.7379974,0.894291008,1837.4,5.876645947,7.26701E-05,-17.0510603,0.0134593
786,786,UNOCCUPIED,OH,2015,Site2021_786,786,786,UNOCCUPIED,OH,2015,Site2021_786,200,925,254685,1.643989873,27.27000046,-6.510000229,271.9119873,0.421050012,303.2969971,485.5809937,182.2850037,0.907566011,1873,16.85050011,0.000294685,5.678589821,0.0155299
790,790,UNOCCUPIED,OH,2021,Site2021_790,790,790,UNOCCUPIED,OH,2021,Site2021_790,200,925,256166,1.643989873,27.04000092,-6.599999905,276.6480103,0.433548987,303.2260132,521.3619995,218.1360016,0.960349023,1850,23.02149963,0.000267982,35.84569931,0.0149491
112,112,UNOCCUPIED,OH,2017,Site2021_112,112,112,UNOCCUPIED,OH,2017,Site2021_112,210,1025,180704,1.6398245,28.45999908,-7.309999943,271.5490112,0.405597001,245.1082001,504.9304138,259.8222015,0.890033615,1858.4,7.256687927,8.22544E-05,37.40549927,0.0119441
212,212,UNOCCUPIED,OH,2015,Site2021_212,212,212,UNOCCUPIED,OH,2015,Site2021_212,210,1175,174486,1.531582411,27.19000053,-7.050000191,283.0700073,0.390781999,319.9360046,468.8800049,148.9440002,0.869270027,1808.6,15.12491989,0.000759244,-31.98167992,0.00833312
450,450,OCCUPIED,FH,2021,Site2021_450,450,450,OCCUPIED,FH,2021,Site2021_450,210,1325,234234,1.442285921,26.79000092,-6.559999943,288.151001,0.414646,264.134198,470.9750061,206.9149933,0.883862019,1852.6,8.443684006,1.59263E-05,-5.795405865,0.00709578
284,284,UNOCCUPIED,OH,2021,Site2021_284,284,284,UNOCCUPIED,OH,2021,Site2021_284,220,1150,110617,1.621861518,26,-6.130000114,384.4769897,0.447863013,283.5620117,502.4249878,218.8619995,0.953616023,2031.4,14.59466019,0.000144685,-40.50125885,0.0296205
314,314,OCCUPIED,FH,2021,Site2021_314,314,314,OCCUPIED,FH,2021,Site2021_314,220,925,130306,1.80838886,25.92000008,-7.769999981,341.8940125,0.413798988,242.6060028,464.9509888,222.3439941,0.91028899,2053,11.3718996,0.000127554,11.68589973,0.00765132
529,529,OCCUPIED,FH,2021,Site2021_529,529,529,OCCUPIED,FH,2021,Site2021_529,220,825,187560,1.914854216,27.02000046,-6.860000134,306.230011,0.405584008,249.727005,451.7929993,212.427002,0.865891993,1986,12.77260017,1.04904E-05,6.527100086,0.0101008
782,782,UNOCCUPIED,PU,2015,Site2021_782,782,782,UNOCCUPIED,PU,2015,Site2021_782,220,1100,253786,1.658312395,27.27000046,-6.510000229,271.9119873,0.421050012,265.9161987,506.1308105,240.0372009,0.934395587,1864.2,16.34394016,0.000124133,3.07822206,0.0161612
37,37,UNOCCUPIED,OH,2021,Site2021_37,37,37,UNOCCUPIED,OH,2021,Site2021_37,230,1450,182063,1.510023978,28.30999947,-7.239999771,288.1236084,0.408034003,246.1640015,498.6159973,252.4519959,0.899493992,1831,4.198181915,3.10302E-05,-6.314628124,0.00616146
235,235,OCCUPIED,FS,2021,Site2021_235,235,235,OCCUPIED,FS,2021,Site2021_235,230,1225,116811,1.642857143,25.23999977,-6.239999771,374.2850037,0.426438987,283.5100098,497.4859924,213.9759979,0.960061014,2143.4,15.18403969,0.000113511,20.34117966,0.00270195
458,458,UNOCCUPIED,OH,2021,Site2021_458,458,458,UNOCCUPIED,OH,2021,Site2021_458,230,1075,139402,1.753733559,26.90999985,-7.5,306.7099915,0.417914003,294.3710022,495.881012,201.5099945,0.903937995,1907,13.67743988,0.001191829,43.53790054,0.00563117
572,572,UNOCCUPIED,PU,2019,Site2021_572,572,572,UNOCCUPIED,PU,2019,Site2021_572,230,950,235541,1.865546343,26.59000015,-7.449999809,257.8460083,0.383082986,259.3970032,511.8840027,252.4859924,0.94935298,1845,6.526989937,2.16365E-05,10.77499962,0.0306053
703,703,UNOCCUPIED,OS,2021,Site2021_703,703,703,UNOCCUPIED,OS,2021,Site2021_703,230,1150,263131,1.695582496,26.07999992,-7.099999905,278.5180054,0.387035996,242.7769928,490.5190125,247.7429962,0.949726999,1956.6,18.96855965,3.22103E-05,8.409017992,0.0171965
14,14,UNOCCUPIED,OH,2015,Site2021_14,14,14,UNOCCUPIED,OH,2015,Site2021_14,240,1200,168400,1.732050808,22.73999977,-8.350000381,572.7700195,0.513999999,344.5320129,392.3858093,46.19051971,0.844502604,2563.2,18.01937943,0.000226736,47.58237991,0.0128532
19,19,UNOCCUPIED,OS,2017,Site2021_19,19,19,UNOCCUPIED,OS,2017,Site2021_19,240,1750,171115,1.434274331,28.23999977,-6.920000076,293.3649902,0.414638013,276.2650146,503.6140015,226.9560059,0.885107422,1877.6,8.953234005,9.8455E-05,-4.462061977,0.0238125
160,160,UNOCCUPIED,OH,2015,Site2021_160,160,160,UNOCCUPIED,OH,2015,Site2021_160,240,1525,148073,1.536442559,27.09000015,-6.980000019,299.04599,0.404484987,303.4320068,485.2659912,181.8339996,0.931982994,1905.6,11.45327988,0.000232828,-37.54192047,0.0183076
224,224,UNOCCUPIED,OS,2016,Site2021_224,224,224,UNOCCUPIED,OS,2016,Site2021_224,240,1000,183264,1.897366596,26.84000015,-6.900000095,287.4366089,0.393024391,267.6497986,471.7698059,204.1199982,0.881955397,1843.8,16.3545599,0.001153599,-24.07664032,0.00484836
439,439,UNOCCUPIED,OH,2015,Site2021_439,439,439,UNOCCUPIED,OH,2015,Site2021_439,240,1075,217064,1.829982844,27.20999908,-7,296.5840149,0.420567006,296.9167908,432.9726074,136.4421936,0.800102377,1879,31.91686058,0.000815403,18.1302021,0.0118179
462,462,UNOCCUPIED,OH,2021,Site2021_462,462,462,UNOCCUPIED,OH,2021,Site2021_462,240,800,139413,2.121320344,27.44000053,-7.090000153,301.2909851,0.415546,294.4599915,486.677002,192.2160034,0.888356984,1820,13.72130013,0.000186622,22.04500008,0.00363627
596,596,UNOCCUPIED,OH,2019,Site2021_596,596,596,UNOCCUPIED,OH,2019,Site2021_596,240,1000,230957,1.897366596,26.80999947,-7.369999886,264.0929871,0.383188009,291.9790039,474.7606079,182.781604,0.881832182,1853.8,4.87730608,3.76105E-05,1.28484022,0.0203278
753,753,UNOCCUPIED,PU,2021,Site2021_753,753,753,UNOCCUPIED,PU,2021,Site2021_753,240,1425,268781,1.589438828,26.01000023,-7.210000038,279.0369873,0.385848999,241.1471985,485.3239929,244.2327972,0.938608396,1968.8,7.026916122,0.000222397,22.63083954,0.0101765
191,191,UNOCCUPIED,OH,2015,Site2021_191,191,191,UNOCCUPIED,OH,2015,Site2021_191,250,2100,172789,1.363861814,27.38999939,-7.059999943,280,0.392776012,316.9299927,468.5796082,151.6496002,0.871678197,1778,17.13359203,0.001912011,-59.91592026,0.00431807
252,252,UNOCCUPIED,OH,2018,Site2021_252,252,252,UNOCCUPIED,OH,2018,Site2021_252,250,1075,123708,1.906232129,25.90999985,-7.75,353.272998,0.416020805,244.2070007,483.1479919,238.4179962,0.945671225,2047.6,8.599823856,0.000224471,2.989894009,0.00260094
364,364,UNOCCUPIED,OS,2015,Site2021_364,364,364,UNOCCUPIED,OS,2015,Site2021_364,250,1300,207230,1.733438113,26.54999924,-6.659999847,290.7095947,0.394463795,265.5578125,495.7083923,230.482605,0.943037593,1873.6,12.65599995,5.37515E-05,-10.56697607,0.0054039
454,454,OCCUPIED,"FH, PC",2021,Site2021_454,454,454,OCCUPIED,"FH, PC",2021,Site2021_454,250,1025,138785,1.952172024,27.20000076,-7.139999866,312.9670105,0.414548993,294.7330017,500.630603,206.3965942,0.922670209,1862.2,10.45633192,0.000096798,9.283545876,0.00444433
636,636,UNOCCUPIED,OH,2018,Site2021_636,636,636,UNOCCUPIED,OH,2018,Site2021_636,250,1225,288228,1.785714286,26.29999924,-8.119999886,260.4262024,0.397732598,296.6080017,500.0429993,203.4340057,0.962889016,1834.4,5.087901878,9.0456E-05,-18.34600029,0.0120704
97,97,UNOCCUPIED,OS,2017,Site2021_97,97,97,UNOCCUPIED,OS,2017,Site2021_97,260,1575,177907,1.63784605,28.61000061,-7.210000038,268.8670044,0.403066993,238.8300018,496.9580078,251.447998,0.874189973,1818.4,3.279184055,9.42946E-05,14.26868019,0.0147471
113,113,UNOCCUPIED,OH,2017,Site2021_113,113,113,UNOCCUPIED,OH,2017,Site2021_113,260,1975,181882,1.462614271,28.30999947,-7.239999771,281.6099854,0.406874001,240.4445984,475.6279907,234.3760071,0.858025014,1863.2,13.87677994,9.34838E-05,30.58561935,0.00636348
438,438,UNOCCUPIED,OH,2021,Site2021_438,438,438,UNOCCUPIED,OH,2021,Site2021_438,260,1350,245352,1.769075925,26.39600029,-6.828000164,279.4760132,0.412674993,292.5308044,503.2155945,210.6848022,0.960619783,1911.2,12.74266014,0.000107479,12.22446003,0.0135855
443,443,UNOCCUPIED,OH,2020,Site2021_443,443,443,UNOCCUPIED,OH,2020,Site2021_443,260,1300,231110,1.802775638,27.49799957,-7.042000103,283.2099915,0.418545008,298.7470093,469.6072021,196.8361969,0.850979793,1837,21.60286026,0.000654328,32.8582386,0.00752506
474,474,UNOCCUPIED,OH,2021,Site2021_474,474,474,UNOCCUPIED,OH,2021,Site2021_474,260,1750,261933,1.553797192,27.09400063,-6.817999935,305.303009,0.407285005,296.1881958,470.7718079,174.5838013,0.888037813,1954.2,23.73641968,0.000369811,24.32915993,0.00416656
534,534,UNOCCUPIED,OH,2017,Site2021_534,534,534,UNOCCUPIED,OH,2017,Site2021_534,260,1225,187330,1.857142857,26.92000008,-6.690000057,290.1440125,0.403492987,265.4013916,516.1753906,250.773999,0.97461282,1950.4,23.98080025,0.000653624,6.422019672,0.00810586
538,538,OCCUPIED,FS,2021,Site2021_538,538,538,OCCUPIED,FS,2021,Site2021_538,260,1375,188005,1.752919642,27.07999992,-6.78000021,306.230011,0.405584008,242.3110046,454.9259949,212.6150055,0.86974299,1974.4,9.742904091,9.04918E-05,-2.965451956,0.00989874
646,646,UNOCCUPIED,OH,2019,Site2021_646,646,646,UNOCCUPIED,OH,2019,Site2021_646,260,1025,229363,2.030258905,26.59000015,-6.829999924,299.651001,0.415520996,273.2210022,512.186615,238.9656006,0.961139202,1848.8,9.90843811,0.00036248,-14.07839966,0.00979773
810,810,UNOCCUPIED,OH,2015,Site2021_810,810,810,UNOCCUPIED,OH,2015,Site2021_810,260,1675,283195,1.588202777,27.70999908,-6.260000229,265.75,0.458761007,311.7550049,536.8850098,225.1300049,0.944895029,1714,6.164978027,5.28097E-05,17.40953979,0.0132825
74,74,UNOCCUPIED,OH,2018,Site2021_74,74,74,UNOCCUPIED,OH,2018,Site2021_74,270,1550,179644,1.714501715,27.14399986,-6.951999855,278.1839905,0.390145987,316.053009,480.6059875,164.5529938,0.890079021,1818.4,8.647428226,6.69122E-05,-18.48391972,0.00505038
630,630,OCCUPIED,FS,2020,Site2021_630,630,630,OCCUPIED,FS,2020,Site2021_630,270,1250,230628,1.909188309,26.15999985,-6.860000134,264.7390137,0.387697995,249.6324005,480.9593994,231.1657959,0.909477806,1899.6,6.978557873,1.8096E-05,8.921779823,0.0223732
286,286,UNOCCUPIED,OH,2019,Site2021_286,286,286,UNOCCUPIED,OH,2019,Site2021_286,280,1400,110867,1.870828693,25.37999916,-6.139999866,410.4179993,0.456966013,296.572998,498.1261963,201.8430054,0.959902227,2165.4,10.91387997,7.34447E-05,28.31195984,0.0252014
288,288,UNOCCUPIED,OH,2019,Site2021_288,288,288,UNOCCUPIED,OH,2019,Site2021_288,280,1400,110867,1.870828693,25.37999916,-6.139999866,410.4179993,0.456966013,296.572998,498.1261963,201.8430054,0.959902227,2165.4,10.91387997,7.34447E-05,28.31195984,0.0252014
710,710,UNOCCUPIED,PU,2021,Site2021_710,710,710,UNOCCUPIED,PU,2021,Site2021_710,280,1050,265319,2.160246899,26.04000092,-7.159999847,275.269989,0.388208002,235.0850067,451.2399902,216.1549988,0.875855029,1986.2,18.25673981,0.000298691,29.03891983,0.0146966
228,228,UNOCCUPIED,OS,2021,Site2021_228,228,228,UNOCCUPIED,OS,2021,Site2021_228,290,1700,53244,1.758383282,27.65999985,-7.230000019,381.4129944,0.46114701,295.5124023,459.3129883,166.2610016,0.834272027,1892,11.48832417,0.000437212,23.21213989,0.0788111
234,234,UNOCCUPIED,OH,2021,Site2021_234,234,234,UNOCCUPIED,OH,2021,Site2021_234,290,1325,116526,1.991728177,25.73600044,-6.784000015,374.2850037,0.426438987,283.1839905,495.9309998,212.746994,0.957060993,2131,17.89790039,0.000230777,16.89039974,0.00282821
436,436,UNOCCUPIED,OH,2020,Site2021_436,436,436,UNOCCUPIED,OH,2020,Site2021_436,290,1200,227112,2.092894726,26.12999916,-7.099999905,300.9283997,0.408029997,261.0071899,482.8686096,221.8696014,0.932065594,1949.8,5.908595848,5.26786E-05,7.112035847,0.0167168
503,503,UNOCCUPIED,OH,2021,Site2021_503,503,503,UNOCCUPIED,OH,2021,Site2021_503,290,1800,186425,1.708841388,26.52000046,-6.429999828,283.0270081,0.387861997,308.1390076,498.4671936,191.1299957,0.951311994,1899,7.416540146,6.06179E-05,-18.22030067,0.0013131
575,575,UNOCCUPIED,PU,2019,Site2021_575,575,575,UNOCCUPIED,PU,2019,Site2021_575,290,1075,204191,2.21122927,25.86000061,-6.900000095,275.8599854,0.384516001,271.6588013,516.4840088,243.0399933,0.976543009,1958.8,3.082876039,0.000167429,30.56035957,0.0107068
287,287,UNOCCUPIED,PU,2021,Site2021_287,287,287,UNOCCUPIED,PU,2021,Site2021_287,300,1450,110779,1.969596493,26,-6.130000114,411.7940063,0.463218987,286.0888,508.8492126,223.9339996,0.965809405,2073.8,29.64828033,0.000339305,-13.48721957,0.0279033
665,665,UNOCCUPIED,OH,2021,Site2021_665,665,665,UNOCCUPIED,OH,2021,Site2021_665,300,1200,238828,2.165063509,26.54000092,-6.75,284.0700073,0.412707001,296.8022095,449.4201965,152.6180054,0.843115413,1885.6,13.43997993,0.000441515,19.61860046,0.0110603
103,103,UNOCCUPIED,OH,2021,Site2021_103,103,103,UNOCCUPIED,OH,2021,Site2021_103,310,2625,180682,1.512645113,26.70999908,-6.420000076,281.6430054,0.389014989,319.9039917,469.0857971,149.1818054,0.886609411,1837.8,18.30850067,0.000359786,-28.3388401,0.00439383
715,715,UNOCCUPIED,OS,2021,Site2021_715,715,715,UNOCCUPIED,OS,2021,Site2021_715,310,1725,264348,1.865980723,26.40599937,-6.947999859,262.3519897,0.396504998,255.4190063,464.6549988,209.2359924,0.889747024,1886.6,26.92845955,8.07523E-05,21.53347988,0.0159087
323,323,UNOCCUPIED,OH,2018,Site2021_323,323,323,UNOCCUPIED,OH,2018,Site2021_323,320,1775,131282,1.898850653,25.92000008,-7.769999981,333.5499878,0.408859015,250.0720062,483.4768066,232.273996,0.939242399,2005.4,15.70488052,0.000577462,12.44426495,0.00954521
95,95,UNOCCUPIED,OS,2017,Site2021_95,95,95,UNOCCUPIED,OS,2017,Site2021_95,330,1675,176579,2.015795832,28.27000046,-6.730000019,279.4360046,0.406610012,240.1670074,472.4495972,234.5439972,0.839697194,1861.4,11.60818005,5.07116E-05,7.614316177,0.0197217
788,788,UNOCCUPIED,OH,2021,Site2021_788,788,788,UNOCCUPIED,OH,2021,Site2021_788,330,1800,255118,1.944543648,27.04000092,-6.599999905,272.822998,0.422356009,270.1570129,497.2812012,226.4946014,0.929433811,1809.6,21.91776047,0.000195992,1.11364603,0.0146208
118,118,UNOCCUPIED,OS,2021,Site2021_118,118,118,UNOCCUPIED,OS,2021,Site2021_118,340,1475,186433,2.213211487,26.89999962,-6.869999886,290.6180115,0.404808015,248.3932007,458.2226074,210.8053986,0.878215194,1930,10.11319218,5.78642E-05,-11.67847004,0.00873715
562,562,OCCUPIED,FH,2021,Site2021_562,562,562,OCCUPIED,FH,2021,Site2021_562,340,2350,230055,1.753416119,26.15999985,-6.860000134,264.7390137,0.387697995,252.3204041,482.6362061,230.6955994,0.905571198,1899.8,11.29337387,0.000122214,9.469061756,0.0221459
43,43,UNOCCUPIED,OH,2017,Site2021_43,43,43,UNOCCUPIED,OH,2017,Site2021_43,350,1850,88372,2.034333678,25.98999977,-6.329999924,421.8540039,0.447766989,262.5799866,428.4859924,165.9069977,0.803466022,2139.6,16.12620029,0.000103831,18.76875954,0.00401505
776,776,UNOCCUPIED,OH,2015,Site2021_776,776,776,UNOCCUPIED,OH,2015,Site2021_776,350,2300,253705,1.824501123,27.27000046,-6.510000229,271.9119873,0.421050012,299.0135986,474.0820007,175.2250061,0.900363982,1896.4,19.96408005,0.000310421,21.10303993,0.0163127
777,777,UNOCCUPIED,OS,2015,Site2021_777,777,777,UNOCCUPIED,OS,2015,Site2021_777,350,2300,253705,1.824501123,27.27000046,-6.510000229,271.9119873,0.421050012,299.0135986,474.0820007,175.2250061,0.900363982,1896.4,19.96408005,0.000310421,21.10303993,0.0163127
85,85,UNOCCUPIED,OH,2017,Site2021_85,85,85,UNOCCUPIED,OH,2017,Site2021_85,360,2900,173579,1.671258044,28.26000023,-6.949999809,291.0002014,0.409883595,255.1223969,501.6199951,246.3040009,0.907661021,1921,10.17967815,2.72751E-05,16.77814007,0.0309588
132,132,UNOCCUPIED,OH,2017,Site2021_132,132,132,UNOCCUPIED,OH,2017,Site2021_132,360,1700,75684,2.182820625,26.01000023,-6.130000114,567.7609863,0.551536024,305.1347961,491.3462036,173.882196,0.898774219,2127.2,19.47736015,0.000255346,34.5489399,0.0105805
